probe_id	gene_symbol
ILMN_1787378	ADD3
ILMN_1787386	ADAMTS13
ILMN_1787410	EIF6
ILMN_1787415	SNX16
ILMN_1787441	CCDC17
ILMN_1787461	RUNX3
ILMN_1787509	PRIC285
ILMN_1787511	THUMPD2
ILMN_1787513	ACTR3B
ILMN_1787518	GSN
ILMN_1787526	MGC13057
ILMN_1787529	C3AR1
ILMN_1787539	ZNF177
ILMN_1787548	HSPG2
ILMN_1787576	CLCNKA
ILMN_1787595	B3GALNT1
ILMN_1787618	ABHD2
ILMN_1787657	CLDN12
ILMN_1787680	SELS
ILMN_1787691	CITED4
ILMN_1787705	ATP6V1B2
ILMN_1787718	SLC27A1
ILMN_1787749	CASP8
ILMN_1787750	CD200
ILMN_1787762	HEATR1
ILMN_1787794	BMF
ILMN_1787808	CEP63
ILMN_1787813	SLC5A3
ILMN_1787815	TRIB3
ILMN_1787831	ODF3L2
ILMN_1787843	HSDL2
ILMN_1787844	C19orf10
ILMN_1787879	ARL2
ILMN_1787885	NUDT18
ILMN_1787897	CXCL1
ILMN_1787919	PARVB
ILMN_1787923	PNPLA2
ILMN_1787931	LOC389517
ILMN_1787949	RPS15A
ILMN_1787981	MFAP2
ILMN_1788005	PLEC1
ILMN_1788017	HSH2D
ILMN_1788019	LAMA2
ILMN_1788022	CDKAL1
ILMN_1788024	PCID2
ILMN_1788053	SLC25A12
ILMN_1788059	PCGF5
ILMN_1788062	SH3GL1
ILMN_1788078	ACOT7
ILMN_1788095	SPRYD3
ILMN_1788099	LSM4
ILMN_1788107	IL11
ILMN_1788109	IL17C
ILMN_1788118	SLC23A3
ILMN_1788135	APITD1
ILMN_1788149	NEK11
ILMN_1788160	KIF5B
ILMN_1788166	TTK
ILMN_1788180	RAB13
ILMN_1788196	MSL3L1
ILMN_1788203	HEY1
ILMN_1788211	SNX19
ILMN_1788213	FRAT2
ILMN_1788223	RSPH3
ILMN_1788239	AMDHD1
ILMN_1788250	LDOC1
ILMN_1788251	SNN
ILMN_1788267	PPP1R14D
ILMN_1788268	NAPG
ILMN_1788283	COTL1
ILMN_1788315	SIN3B
ILMN_1788351	MAP4
ILMN_1788356	C11orf17
ILMN_1788363	MLH1
ILMN_1788377	COL27A1
ILMN_1788384	C9orf5
ILMN_1788387	UGCGL2
ILMN_1788388	NOVA2
ILMN_1788394	TTLL6
ILMN_1788410	DKFZP586H2123
ILMN_1788421	KCNK15
ILMN_1788462	AMD1
ILMN_1788468	ARGLU1
ILMN_1788481	ADAM19
ILMN_1788489	HIST1H3F
ILMN_1788530	ADPRHL1
ILMN_1788531	SIT1
ILMN_1788538	NCALD
ILMN_1788604	WBP2
ILMN_1788607	RPL23A
ILMN_1788625	EXOC5
ILMN_1788629	CCDC46
ILMN_1788689	PHIP
ILMN_1788700	ZNF710
ILMN_1788701	PSIP1
ILMN_1788711	HSN2
ILMN_1788729	TCF23
ILMN_1788778	Septin 11
ILMN_1788783	TRAM2
ILMN_1788789	CHRNA7
ILMN_1788793	KLF8
ILMN_1788806	FAM71F2
ILMN_1788813	RASL10B
ILMN_1788832	MIB1
ILMN_1788874	SERPINA3
ILMN_1788886	TOX
ILMN_1788931	DOCK8
ILMN_1788942	GGT6
ILMN_1788955	PDLIM1
ILMN_1788961	PPP2R2A
ILMN_1788988	THAP1
ILMN_1789001	SLC35B2
ILMN_1789007	APOC1
ILMN_1789011	SYNGR2
ILMN_1789018	ILF3
ILMN_1789040	SLITRK5
ILMN_1789058	C1orf188
ILMN_1789059	GDAP2
ILMN_1789074	HSPA1A
ILMN_1789094	NLP
ILMN_1789103	TCF20
ILMN_1789106	IPP
ILMN_1789112	TMEM145
ILMN_1789123	PLK4
ILMN_1789136	SERF2
ILMN_1789140	C1orf113
ILMN_1789166	SHD
ILMN_1789171	EEF2K
ILMN_1789176	PSMB1
ILMN_1789186	OBFC1
ILMN_1789196	TPM2
ILMN_1789224	MAP9
ILMN_1789233	VPS37C
ILMN_1789240	GBL
ILMN_1789243	VPS33B
ILMN_1789244	SOX8
ILMN_1789266	CCDC25
ILMN_1789274	FBXO17
ILMN_1789338	SORBS3
ILMN_1789342	NDUFS2
ILMN_1789349	UBQLN4
ILMN_1789357	DLX3
ILMN_1789358	ZNF628
ILMN_1789364	ZNF789
ILMN_1789384	QSOX2
ILMN_1789387	KCNE3
ILMN_1789394	CATSPER1
ILMN_1789400	FOXD2
ILMN_1789405	C22orf25
ILMN_1789418	GSTT2
ILMN_1789419	EXOC3
ILMN_1789436	C1orf218
ILMN_1789449	PKNOX1
ILMN_1789457	GNL1
ILMN_1789463	FXYD1
ILMN_1789464	SERINC5
ILMN_1789467	VMAC
ILMN_1789492	ZDHHC8
ILMN_1789500	KIAA1875
ILMN_1789502	GPC4
ILMN_1789504	PTPN9
ILMN_1789505	ITPR1
ILMN_1789507	COL11A1
ILMN_1789508	GTF3C3
ILMN_1789510	STIP1
ILMN_1789535	DHDDS
ILMN_1789567	MAGED2
ILMN_1789575	GJB3
ILMN_1789593	PRPF40B
ILMN_1789596	ETV6
ILMN_1789599	NBL1
ILMN_1789618	FER
ILMN_1789624	TPM2
ILMN_1789638	MFSD2
ILMN_1789639	FMOD
ILMN_1789641	ABCG2
ILMN_1789642	DNAJC5
ILMN_1789645	IL12RB1
ILMN_1789648	SCGN
ILMN_1789692	MARK2
ILMN_1789696	GPR21
ILMN_1789702	GBE1
ILMN_1789733	CLIP3
ILMN_1789751	MFSD1
ILMN_1789775	WDR74
ILMN_1789781	PIM3
ILMN_1789830	CFLAR
ILMN_1789839	GTF3C1
ILMN_1789846	ITGB6
ILMN_1789909	TBC1D9B
ILMN_1789913	SMPDL3B
ILMN_1789955	PNRC1
ILMN_1789990	ARFGEF2
ILMN_1789995	MGC39606
ILMN_1789999	SLC30A7
ILMN_1790014	METRNL
ILMN_1790026	SFRP5
ILMN_1790029	P2RY6
ILMN_1790062	FAM105B
ILMN_1790080	GAS7
ILMN_1790098	OGN
ILMN_1790100	C11orf82
ILMN_1790106	PLP1
ILMN_1790109	THAP8
ILMN_1790136	C20orf20
ILMN_1790149	HGF
ILMN_1790159	SULT1A2
ILMN_1790197	FLJ20674
ILMN_1790202	C1orf35
ILMN_1790218	TXNL4A
ILMN_1790228	FURIN
ILMN_1790249	F8A1
ILMN_1790315	C7orf63
ILMN_1790317	RAB26
ILMN_1790338	PRRX2
ILMN_1790350	TPRG1
ILMN_1790352	PIGZ
ILMN_1790455	BCAM
ILMN_1790460	ZNF574
ILMN_1790461	C6orf125
ILMN_1790472	SLC25A28
ILMN_1790508	KCNA5
ILMN_1790518	PHF16
ILMN_1790530	HECTD2
ILMN_1790533	PHACTR2
ILMN_1790534	MAP2K3
ILMN_1790537	C16orf75
ILMN_1790549	TSPAN3
ILMN_1790555	CCDC146
ILMN_1790562	EYA3
ILMN_1790575	KIAA0859
ILMN_1790595	TFAP2E
ILMN_1790603	ATPAF1
ILMN_1790625	CBX3
ILMN_1790637	C11orf80
ILMN_1790650	C16orf63
ILMN_1790659	GNL3
ILMN_1790680	PDE6D
ILMN_1790689	CRISPLD2
ILMN_1790692	GNLY
ILMN_1790710	SKP1A
ILMN_1790741	RNF126
ILMN_1790751	C8orf31
ILMN_1790757	ADSL
ILMN_1790781	DHRS13
ILMN_1790782	MED16
ILMN_1790797	VPS28
ILMN_1790801	RPS6KA2
ILMN_1790807	XPC
ILMN_1790832	LRRK1
ILMN_1790859	PLAC9
ILMN_1790881	HNMT
ILMN_1790885	KCNK10
ILMN_1790891	CKAP4
ILMN_1790896	LOC284009
ILMN_1790906	MSMB
ILMN_1790909	NFE2L2
ILMN_1790917	HOM-TES-103
ILMN_1790918	ZNF236
ILMN_1790951	C19orf50
ILMN_1790953	TBCB
ILMN_1790962	RINL
ILMN_1790973	CDS2
ILMN_1790978	ATG7
ILMN_1790987	HUWE1
ILMN_1791002	SKP2
ILMN_1791006	AHI1
ILMN_1791039	RTF1
ILMN_1791052	FKBPL
ILMN_1791057	IFNAR2
ILMN_1791067	TESK1
ILMN_1791069	ZNF513
ILMN_1791078	SPRY3
ILMN_1791093	PPHLN1
ILMN_1791097	RSBN1
ILMN_1791106	HEATR6
ILMN_1791123	TMPRSS2
ILMN_1791147	YPEL3
ILMN_1791149	ARL6IP4
ILMN_1791186	ARHGAP18
ILMN_1791190	MUSK
ILMN_1791202	SMOC1
ILMN_1791211	DOK2
ILMN_1791217	FAM40A
ILMN_1791222	GLYCTK
ILMN_1791226	NXN
ILMN_1791232	SPRED2
ILMN_1791250	EDA
ILMN_1791253	FBXL13
ILMN_1791270	CDH10
ILMN_1791280	HSPB8
ILMN_1791302	EFHC2
ILMN_1791306	C9orf103
ILMN_1791328	STK39
ILMN_1791329	FCRL2
ILMN_1791332	ATP5O
ILMN_1791346	ATF3
ILMN_1791366	RCOR2
ILMN_1791375	STAG3L2
ILMN_1791388	ZNF787
ILMN_1791400	ATE1
ILMN_1791403	MTIF2
ILMN_1791409	ITGA7
ILMN_1791423	LOC401052
ILMN_1791436	EZH1
ILMN_1791438	LOC255374
ILMN_1791447	CXCL12
ILMN_1791483	PDE4D
ILMN_1791501	CHRFAM7A
ILMN_1791508	MMP28
ILMN_1791511	TMEM176A
ILMN_1791523	RPE
ILMN_1791531	FA2H
ILMN_1791545	KRT23
ILMN_1791547	SPAST
ILMN_1791569	PLXNA1
ILMN_1791575	HNRPLL
ILMN_1791576	CHSY1
ILMN_1791580	FXYD3
ILMN_1791623	LSP1
ILMN_1791647	ASIP
ILMN_1791656	C10orf137
ILMN_1791702	SMARCA2
ILMN_1791711	DUOXA2
ILMN_1791726	TUBB3
ILMN_1791728	SLC25A25
ILMN_1791754	CPT1B
ILMN_1791759	CXCL10
ILMN_1791770	SMARCC2
ILMN_1791771	HCK
ILMN_1791777	KRTAP5-7
ILMN_1791792	C12orf5
ILMN_1791796	MMP16
ILMN_1791820	ZNF768
ILMN_1791826	RAB25
ILMN_1791840	RALBP1
ILMN_1791847	DAPK2
ILMN_1791873	COG1
ILMN_1791884	SNHG11
ILMN_1791890	SPON1
ILMN_1791896	EBAG9
ILMN_1791902	RARA
ILMN_1791905	CCDC103
ILMN_1791933	CCDC82
ILMN_1791955	RASGRP4
ILMN_1791980	CUTA
ILMN_1792039	MUC4
ILMN_1792072	FUT4
ILMN_1792075	CD22
ILMN_1792076	TRERF1
ILMN_1792078	ZNF313
ILMN_1792092	ZCCHC8
ILMN_1792107	ERCC8
ILMN_1792110	C10orf76
ILMN_1792135	SLC35A2
ILMN_1792168	GALE
ILMN_1792176	TADA3L
ILMN_1792182	RDH12
ILMN_1792207	MLX
ILMN_1792242	C8orf44
ILMN_1792256	TBX2
ILMN_1792270	C10orf46
ILMN_1792276	CCDC149
ILMN_1792314	ACTR1A
ILMN_1792323	HDC
ILMN_1792356	DPYSL4
ILMN_1792363	KLK4
ILMN_1792382	KCNC4
ILMN_1792389	RNF165
ILMN_1792404	TM4SF4
ILMN_1792409	AMOT
ILMN_1792415	C3orf39
ILMN_1792433	MGC39900
ILMN_1792437	LOC348174
ILMN_1792449	ALS2CR11
ILMN_1792455	TMEM158
ILMN_1792473	AIF1
ILMN_1792489	ARPC2
ILMN_1792495	AHNAK
ILMN_1792506	PLA1A
ILMN_1792508	TMEM59
ILMN_1792538	CD7
ILMN_1792551	C1orf175
ILMN_1792568	KRT9
ILMN_1792571	ARHGEF15
ILMN_1792587	VPS4B
ILMN_1792597	CRYGS
ILMN_1792660	CAMSAP1L1
ILMN_1792671	C12orf29
ILMN_1792672	POLR2D
ILMN_1792679	ITGA5
ILMN_1792682	MCTP2
ILMN_1792689	HIST1H2AC
ILMN_1792710	DAPK3
ILMN_1792712	LOC201725
ILMN_1792733	FOXA3
ILMN_1792736	COL21A1
ILMN_1792744	SLC13A2
ILMN_1792748	CPS1
ILMN_1792777	GAS2L1
ILMN_1792820	NOC2L
ILMN_1792825	ARIH2
ILMN_1792860	MED22
ILMN_1792885	CTSC
ILMN_1792910	MNT
ILMN_1792922	SOD2
ILMN_1792931	LYSMD1
ILMN_1792955	IRGQ
ILMN_1792972	ZNF439
ILMN_1792978	HAS2
ILMN_1792990	ZNF202
ILMN_1792995	MEIS2
ILMN_1792997	NPTN
ILMN_1793002	C20orf196
ILMN_1793006	TAC3
ILMN_1793017	DGKQ
ILMN_1793033	RBM28
ILMN_1793040	ADAMTSL5
ILMN_1793101	PAX4
ILMN_1793118	TAX1BP1
ILMN_1793146	CCDC25
ILMN_1793201	HAGHL
ILMN_1793203	SMCR7L
ILMN_1793213	SOX30
ILMN_1793220	GART
ILMN_1793236	KCNAB1
ILMN_1793241	SRD5A1
ILMN_1793267	ETHE1
ILMN_1793290	WDR60
ILMN_1793302	WDR4
ILMN_1793349	MOBKL1A
ILMN_1793360	APITD1
ILMN_1793371	KIAA0430
ILMN_1793384	JAK1
ILMN_1793386	MED12
ILMN_1793410	SNTB1
ILMN_1793433	RAB10
ILMN_1793466	ANKRD5
ILMN_1793476	PRKCDBP
ILMN_1793508	C7orf36
ILMN_1793514	KIAA1303
ILMN_1793517	RASAL1
ILMN_1793522	PRKAB1
ILMN_1793529	LOC389031
ILMN_1793543	C1orf51
ILMN_1793549	PTPN4
ILMN_1793563	DCTN1
ILMN_1793578	ZFP37
ILMN_1793615	ME3
ILMN_1793616	RNF38
ILMN_1793628	SERPINA10
ILMN_1793630	SLC4A3
ILMN_1793632	TMEM222
ILMN_1793643	MRM1
ILMN_1793651	UBE2N
ILMN_1793659	TUBA8
ILMN_1793672	SIX5
ILMN_1793673	ZNF766
ILMN_1793712	SCAMP3
ILMN_1793729	C15orf39
ILMN_1793732	FARS2
ILMN_1793743	DIRC2
ILMN_1793770	DNAJB6
ILMN_1793829	TMCO1
ILMN_1793831	TRADD
ILMN_1793841	ZNF542
ILMN_1793854	INTS1
ILMN_1793859	ALDH2
ILMN_1793870	IL1RAP
ILMN_1793888	SERPINB5
ILMN_1793894	ANAPC13
ILMN_1793915	MXI1
ILMN_1793932	CRB3
ILMN_1793934	PISD
ILMN_1793959	ADPGK
ILMN_1793965	PCDHGA8
ILMN_1793966	BOLA1
ILMN_1794017	SERTAD1
ILMN_1794063	ANKRD27
ILMN_1794070	ANKRD13B
ILMN_1794074	MXI1
ILMN_1794085	SAPS1
ILMN_1794108	MED9
ILMN_1794122	ZNF79
ILMN_1794131	LOC389607
ILMN_1794132	NDUFS8
ILMN_1794147	SMCR8
ILMN_1794165	PGD
ILMN_1794190	CCPG1
ILMN_1794213	ABHD14A
ILMN_1794230	SCAND1
ILMN_1794239	C4orf26
ILMN_1794260	FBXL10
ILMN_1794282	KCNMA1
ILMN_1794294	DSTN
ILMN_1794306	USP28
ILMN_1794324	CNOT4
ILMN_1794333	POU2F1
ILMN_1794364	CTSW
ILMN_1794386	IL2RG
ILMN_1794392	DDX3X
ILMN_1794468	QPCTL
ILMN_1794470	ANKFY1
ILMN_1794473	PHF17
ILMN_1794485	HDAC7A
ILMN_1794490	FLJ10781
ILMN_1794492	HOXC6
ILMN_1794501	HAS3
ILMN_1794512	ADPRH
ILMN_1794522	EIF5A
ILMN_1794552	GAP43
ILMN_1794594	RASGRP2
ILMN_1794595	GAMT
ILMN_1794597	ZNF167
ILMN_1794598	SCHIP1
ILMN_1794599	SNRPD3
ILMN_1794612	UBA7
ILMN_1794638	VIP
ILMN_1794643	ZGPAT
ILMN_1794659	FUT2
ILMN_1794672	C9orf47
ILMN_1794677	TMC6
ILMN_1794707	ATHL1
ILMN_1794726	RNF167
ILMN_1794740	CD151
ILMN_1794741	FLT4
ILMN_1794780	SHARPIN
ILMN_1794781	VAV2
ILMN_1794782	ABCG1
ILMN_1794803	NDP
ILMN_1794823	ZNF626
ILMN_1794842	LGALS13
ILMN_1794844	THRSP
ILMN_1794863	CAMK2N1
ILMN_1794875	AGPAT9
ILMN_1794912	ATP5H
ILMN_1794914	UBTD1
ILMN_1794921	MS4A10
ILMN_1794951	SLC39A5
ILMN_1794965	ABCA4
ILMN_1794967	EIF4ENIF1
ILMN_1794968	LRRC28
ILMN_1794976	NUDT4P1
ILMN_1795007	C2orf47
ILMN_1795025	NFX1
ILMN_1795026	C1orf2
ILMN_1795063	ZADH2
ILMN_1795104	ACADS
ILMN_1795118	SIDT1
ILMN_1795119	MYH3
ILMN_1795128	C13orf23
ILMN_1795158	FGR
ILMN_1795166	PTHR1
ILMN_1795170	SLITRK2
ILMN_1795181	DDX60
ILMN_1795183	RNASE1
ILMN_1795190	CLDN2
ILMN_1795218	DHX30
ILMN_1795228	ZFAND5
ILMN_1795236	SIGLEC9
ILMN_1795255	RHOBTB1
ILMN_1795257	GPT
ILMN_1795270	MYCL1
ILMN_1795275	USP53
ILMN_1795285	PHF15
ILMN_1795286	C6orf47
ILMN_1795298	GPER
ILMN_1795300	FLJ41603
ILMN_1795317	SCAND1
ILMN_1795325	ACTG2
ILMN_1795336	PTER
ILMN_1795338	YPEL1
ILMN_1795340	TMPO
ILMN_1795341	SFRS1
ILMN_1795342	MLPH
ILMN_1795383	RPUSD3
ILMN_1795388	INSM2
ILMN_1795400	TBCD
ILMN_1795404	SPOP
ILMN_1795419	C2orf24
ILMN_1795428	WDR59
ILMN_1795429	VCL
ILMN_1795435	ZNF264
ILMN_1795454	CPSF6
ILMN_1795464	LTA
ILMN_1795484	PGC
ILMN_1795495	ERCC5
ILMN_1795499	MAML3
ILMN_1795503	MCC
ILMN_1795507	ABCA6
ILMN_1795524	C15orf44
ILMN_1795561	CAMK1D
ILMN_1795582	CHRD
ILMN_1795609	RAD51
ILMN_1795639	MGMT
ILMN_1795673	LOC441476
ILMN_1795678	POLR3C
ILMN_1795703	C7orf20
ILMN_1795715	DPYD
ILMN_1795739	MPZL3
ILMN_1795754	CLIC2
ILMN_1795762	PLEK
ILMN_1795767	GRHL1
ILMN_1795811	ASB2
ILMN_1795822	DIS3L
ILMN_1795826	ATP6V0D1
ILMN_1795838	C4orf19
ILMN_1795865	FGFRL1
ILMN_1795872	UGT1A9
ILMN_1795876	GPS1
ILMN_1795893	TMEM167B
ILMN_1795906	PCBD1
ILMN_1795911	TTC37
ILMN_1795918	CENTG3
ILMN_1795930	PTGER4
ILMN_1795933	CHMP7
ILMN_1795937	VIL2
ILMN_1795949	CORO7
ILMN_1795964	UBR1
ILMN_1795976	SFXN2
ILMN_1795991	C22orf28
ILMN_1796018	NFATC4
ILMN_1796059	ANKRD30A
ILMN_1796074	C18orf56
ILMN_1796075	VPS41
ILMN_1796082	DHX57
ILMN_1796085	PPM1B
ILMN_1796089	NKX2-3
ILMN_1796094	CD36
ILMN_1796106	MGAT4B
ILMN_1796108	KIF13A
ILMN_1796113	BCDIN3D
ILMN_1796126	MXRA7
ILMN_1796165	GLRX5
ILMN_1796177	GIPC1
ILMN_1796179	HIST1H2BK
ILMN_1796180	CRY2
ILMN_1796210	PPRC1
ILMN_1796216	VASH1
ILMN_1796229	FGFR1
ILMN_1796235	CIRH1A
ILMN_1796240	KIAA1012
ILMN_1796243	SLC13A3
ILMN_1796244	CD2BP2
ILMN_1796245	DNASE2
ILMN_1796247	CRTAM
ILMN_1796288	COL5A3
ILMN_1796316	MMP9
ILMN_1796335	LPCAT2
ILMN_1796336	MAP1S
ILMN_1796337	CXCL17
ILMN_1796341	GLT8D1
ILMN_1796397	CISD2
ILMN_1796407	SS18L2
ILMN_1796409	C1QB
ILMN_1796417	ASNS
ILMN_1796423	CLIC3
ILMN_1796430	PSMD3
ILMN_1796440	C11orf49
ILMN_1796455	RYR3
ILMN_1796461	PRSS8
ILMN_1796490	GRINA
ILMN_1796497	PIP3-E
ILMN_1796499	C9orf43
ILMN_1796523	FNIP1
ILMN_1796537	FYB
ILMN_1796560	PFKFB2
ILMN_1796589	TRIP13
ILMN_1796627	PKIG
ILMN_1796628	ADAMTS2
ILMN_1796629	EDNRA
ILMN_1796642	NCF2
ILMN_1796663	B4GALNT4
ILMN_1796669	PSEN1
ILMN_1796682	PARP3
ILMN_1796685	BEST4
ILMN_1796710	PHC1
ILMN_1796734	SPARC
ILMN_1796749	KIF1C
ILMN_1796751	KIAA1274
ILMN_1796762	CCDC102A
ILMN_1796793	MGC2752
ILMN_1796830	UBE2L3
ILMN_1796855	TIAL1
ILMN_1796900	NUDCD3
ILMN_1796912	ARHGEF7
ILMN_1796925	CXADR
ILMN_1796926	PABPC5
ILMN_1796949	TPX2
ILMN_1796962	PPP3R1
ILMN_1796968	INTS5
ILMN_1796976	NLRC4
ILMN_1797001	DDX58
ILMN_1797005	PGLS
ILMN_1797021	TMEM86A
ILMN_1797031	HSPBAP1
ILMN_1797046	MTHFSD
ILMN_1797055	LIN52
ILMN_1797056	TAF5L
ILMN_1797074	EMG1
ILMN_1797082	SNX13
ILMN_1797132	CNNM2
ILMN_1797154	AZGP1
ILMN_1797155	C17orf75
ILMN_1797184	PKN3
ILMN_1797189	MAP3K12
ILMN_1797219	CLCA1
ILMN_1797236	TGM2
ILMN_1797277	KIF3C
ILMN_1797283	ASTN2
ILMN_1797293	SIGLEC15
ILMN_1797295	PASD1
ILMN_1797298	ARMC7
ILMN_1797301	C1orf183
ILMN_1797310	ATP6V1D
ILMN_1797318	HSPA14
ILMN_1797332	NARS2
ILMN_1797341	ARID1A
ILMN_1797342	FNBP1
ILMN_1797362	LIMK1
ILMN_1797372	C3orf58
ILMN_1797379	RBM43
ILMN_1797384	UROS
ILMN_1797413	SNX7
ILMN_1797425	DDX55
ILMN_1797428	FCRL3
ILMN_1797451	SRGAP2
ILMN_1797453	ARMC8
ILMN_1797475	C13orf30
ILMN_1797482	GCDH
ILMN_1797522	DUSP3
ILMN_1797530	CHCHD5
ILMN_1797531	PRKAG2
ILMN_1797534	RIOK1
ILMN_1797544	LOC648148
ILMN_1797554	ZNF189
ILMN_1797557	PLEKHA6
ILMN_1797566	C1orf142
ILMN_1797576	PLEKHA3
ILMN_1797578	CASP10
ILMN_1797594	NFAT5
ILMN_1797596	SPRY4
ILMN_1797604	CAP1
ILMN_1797656	ASCC3
ILMN_1797668	INSM1
ILMN_1797684	PDCD2
ILMN_1797693	BRI3BP
ILMN_1797698	RBM12
ILMN_1797728	HMGCS1
ILMN_1797731	MS4A6A
ILMN_1797735	C1orf21
ILMN_1797738	RCCD1
ILMN_1797744	TPPP3
ILMN_1797753	ARHGAP28
ILMN_1797776	PRSS23
ILMN_1797793	BLVRB
ILMN_1797806	CGGBP1
ILMN_1797813	SUZ12
ILMN_1797816	KIAA1303
ILMN_1797822	KIAA0746
ILMN_1797828	C20orf116
ILMN_1797853	ZNF789
ILMN_1797861	IL6ST
ILMN_1797875	ALOX5AP
ILMN_1797893	PFAAP5
ILMN_1797925	MOCS2
ILMN_1797929	MICA
ILMN_1797933	MRPL17
ILMN_1797950	EXTL2
ILMN_1797974	AIG1
ILMN_1797975	CXCR3
ILMN_1798014	EIF2S2
ILMN_1798061	ZFYVE26
ILMN_1798064	ARNTL2
ILMN_1798081	PTPRF
ILMN_1798083	CHERP
ILMN_1798123	ELOVL1
ILMN_1798129	C4orf23
ILMN_1798163	UPF3B
ILMN_1798172	IPO4
ILMN_1798177	CHURC1
ILMN_1798181	IRF7
ILMN_1798189	COX7C
ILMN_1798204	IL21R
ILMN_1798210	E2F7
ILMN_1798212	LLGL1
ILMN_1798224	JARID1C
ILMN_1798233	PSMB9
ILMN_1798254	ACTR10
ILMN_1798256	UPP1
ILMN_1798270	C11orf75
ILMN_1798288	MOBKL2C
ILMN_1798308	AHSA2
ILMN_1798346	KIAA1468
ILMN_1798354	PAPOLA
ILMN_1798360	CXCR7
ILMN_1798373	ITPRIPL1
ILMN_1798379	HNT
ILMN_1798395	PIGH
ILMN_1798433	LNPEP
ILMN_1798448	IDS
ILMN_1798454	MAD2L1BP
ILMN_1798458	KIAA1026
ILMN_1798459	PPAN
ILMN_1798467	FRYL
ILMN_1798475	CSF2RB
ILMN_1798485	ATP6V1E1
ILMN_1798496	HOXB8
ILMN_1798546	HDAC6
ILMN_1798577	SLC6A11
ILMN_1798581	MCM8
ILMN_1798582	GRB7
ILMN_1798588	HLTF
ILMN_1798612	SNX20
ILMN_1798619	KCTD17
ILMN_1798620	PQLC1
ILMN_1798624	MOCS1
ILMN_1798654	MCM6
ILMN_1798657	TBL1XR1
ILMN_1798659	CCDC28A
ILMN_1798663	MAB21L2
ILMN_1798679	ANO9
ILMN_1798690	ADAMTSL3
ILMN_1798705	CCNC
ILMN_1798712	USP4
ILMN_1798728	C19orf2
ILMN_1798779	LSP1
ILMN_1798790	IL17RC
ILMN_1798804	SRPK1
ILMN_1798808	FOXH1
ILMN_1798816	GOSR1
ILMN_1798819	DTNB
ILMN_1798827	SRBD1
ILMN_1798838	CTTN
ILMN_1798867	CAMTA2
ILMN_1798870	RBPJL
ILMN_1798874	TMEM85
ILMN_1798880	RPA4
ILMN_1798885	SLC35A2
ILMN_1798952	KDELR3
ILMN_1798955	PLA2G6
ILMN_1798957	C12orf47
ILMN_1798971	FZD5
ILMN_1798975	EGFR
ILMN_1798977	GPR97
ILMN_1799011	CEP250
ILMN_1799015	PXMP2
ILMN_1799024	VAC14
ILMN_1799062	NFKB2
ILMN_1799076	SIX3
ILMN_1799082	ZNF609
ILMN_1799103	SNRPB
ILMN_1799105	COL17A1
ILMN_1799106	MOSC1
ILMN_1799113	CCDC41
ILMN_1799128	SLC30A9
ILMN_1799139	PLOD2
ILMN_1799150	PPM1J
ILMN_1799151	PPIL4
ILMN_1799198	OTUB2
ILMN_1799208	CSGALNACT2
ILMN_1799224	FANCA
ILMN_1799243	ANXA13
ILMN_1799278	IGSF2
ILMN_1799280	BDH1
ILMN_1799289	MRPL55
ILMN_1799299	PRPF38B
ILMN_1799320	C9orf37
ILMN_1799329	TTLL10
ILMN_1799331	LOC653759
ILMN_1799367	TXNDC14
ILMN_1799369	ANKMY1
ILMN_1799387	INOC1
ILMN_1799467	SAMD9L
ILMN_1799487	N4BP2L1
ILMN_1799488	ZNF383
ILMN_1799516	DNAJC9
ILMN_1799535	GJB1
ILMN_1799579	CCDC51
ILMN_1799589	NOXA1
ILMN_1799598	SIRT5
ILMN_1799600	STARD8
ILMN_1799601	UHRF1BP1L
ILMN_1799604	OCIAD1
ILMN_1799614	PNPLA6
ILMN_1799622	ZFYVE9
ILMN_1799642	TRIM24
ILMN_1799667	KIF4A
ILMN_1799669	PSORS1C1
ILMN_1799672	CROCC
ILMN_1799688	CDC23
ILMN_1799717	ZNF398
ILMN_1799725	DOCK2
ILMN_1799743	MYBPC2
ILMN_1799744	GALC
ILMN_1799796	DIS3
ILMN_1799814	WDR57
ILMN_1799815	XYLT2
ILMN_1799819	MARS
ILMN_1799853	SPTLC1
ILMN_1799860	PIGM
ILMN_1799863	AOC2
ILMN_1799887	CTSE
ILMN_1799890	ZFYVE20
ILMN_1799939	TAF1L
ILMN_1799969	SNAPIN
ILMN_1799999	LRRCC1
ILMN_1800008	ACAT1
ILMN_1800038	SDC1
ILMN_1800058	NKX2-5
ILMN_1800082	B3GNT3
ILMN_1800091	RARRES1
ILMN_1800096	MPST
ILMN_1800130	ETNK2
ILMN_1800142	LAMB3
ILMN_1800164	PPFIA1
ILMN_1800171	MAP3K4
ILMN_1800172	RILP
ILMN_1800181	MCMDC1
ILMN_1800197	MRPL36
ILMN_1800225	PPARG
ILMN_1800261	TUBA1B
ILMN_1800267	FAM13A1
ILMN_1800308	GTF2H4
ILMN_1800311	HSF2
ILMN_1800317	WNT5A
ILMN_1800331	PTCH1
ILMN_1800332	NGB
ILMN_1800354	CST3
ILMN_1800381	GNAO1
ILMN_1800390	ZNF511
ILMN_1800396	KCNH4
ILMN_1800412	BMP1
ILMN_1800420	RNF214
ILMN_1800421	RBMY1A1
ILMN_1800425	SLC9A1
